scenario_id,checkpoint_year,checkpoint_day,status,fail_day,failure_reason,trait_case,state_case,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,leaf,root,sapwood,heartwood,height,storage,cumulative_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_starvation_carbon_loss,cumulative_sapwood_to_heartwood,cumulative_unpaid_carbon_deficit,leaf_root_residual,pipe_residual,storage_fraction,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,max_storage_fraction,min_living_pool,days_with_allocation,days_with_unmet_storage_deficit
297,10,3650,PASS,0,OK,1,3,0.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.30435658099588975,0.20911493485153262,7.8100031682020861,23.537667556503497,13.252043939754808,0.0000000000000000,0.0000000000000000,5.0000000000000036,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.95241646144357123E-1,-15.206706292407782,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.16460791063543923E-13,0.12886597938144331,0.20911493485153262,323,0
298,1,365,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,2.9659914265870615,2.1296273778970680,12.523349076720185,20.429678369829915,13.385077063863163,0.0000000000000000,0.49999999999999828,5.4999999999999778,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.83636404868999348,5.6520492912741105,0.0000000000000000,10.999999999999993,0.34694469519536142E-17,0.0000000000000000,0.15078650134059401E-13,0.12886597938144331,0.80000000000000004,365,0
298,5,1825,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,1.4965083389761498,1.3208064946120670,10.742619930382370,22.190522069484608,13.383461233527033,0.0000000000000000,2.5000000000000711,7.4999999999994023,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17570184436408276,-7.7276199245905772,0.0000000000000000,2.9999999999996758,0.34694469519536142E-17,0.0000000000000000,0.15078650134059401E-13,0.12886597938144331,0.80000000000000004,1825,0
298,10,3650,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,0.99870169039734413,0.97402797048026935,8.7731864436152414,23.852050161497189,13.358341626656076,0.0000000000000000,4.9999999999998375,9.9999999999986837,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.24673719917074788E-1,-9.0318086785245537,0.0000000000000000,1.9999999999998017,0.34694469519536142E-17,0.0000000000000000,0.15078650134059401E-13,0.12886597938144331,0.80000000000000004,3650,0
299,1,365,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,3.0033940279570590,2.1979493843257338,12.653656740966136,20.429820879975434,13.395657744609561,2.7632458873566739,3.4999999999999765,5.7367541126432986,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.80544464363132517,5.8132454129790361,0.67317320757222160E-1,1.6390726036123819,0.34694469519536142E-17,0.0000000000000000,0.13872583637386526E-13,0.12886597938144331,0.80000000000000004,365,0
299,5,1825,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,3.5274375506326661,3.5183952559508458,17.851201923597493,23.053168044204796,13.976413901994148,0.0000000000000000,17.500000000000441,22.499999999999510,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.90422946818202732E-2,1.4576460915282752,0.0000000000000000,1.2857142857142254,0.34694469519536142E-17,0.0000000000000000,0.13872583637386526E-13,0.12886597938144331,0.80000000000000004,1825,0
299,10,3650,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,3.8795302560254199,3.8794848082362225,20.514252707608538,27.039762224701647,14.403871885448337,0.0000000000000000,34.999999999999758,40.000000000000682,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.45447789197350374E-4,0.97938907474645021,0.0000000000000000,1.1428571428571703,0.34694469519536142E-17,0.0000000000000000,0.13872583637386526E-13,0.12886597938144331,0.80000000000000004,3650,0
300,1,365,PASS,0,OK,1,3,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,3.0033940279570590,2.1979493843257338,12.653656740966136,20.429820879975434,13.395657744609561,7.2632458873566721,7.9999999999999725,5.7367541126432986,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.80544464363132517,5.8132454129790361,0.15946331816937662,0.71709426408041477,0.34694469519536142E-17,0.0000000000000000,0.15661083541118614E-13,0.15946331816937662,0.80000000000000004,365,0
300,5,1825,PASS,0,OK,1,3,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,4.1875893966157722,4.1821939122549479,20.694860490685020,23.222190449931894,14.176481183862622,17.710969536675261,40.000000000001137,27.289030463325780,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.53954843608243763E-2,3.5373976863565488,0.25302178895184640,0.68222576158312509,0.34694469519536142E-17,0.0000000000000000,0.23713669916602953E-13,0.25302178895184640,0.80000000000000004,1825,0
300,10,3650,PASS,0,OK,1,3,8.0000000000000000,5.0000000000000000,365.00000000000000,0.10000000000000000E-2,6.3445936863184116,6.3445833462392551,33.647624079664034,29.020797217310641,15.221293591975016,20.789601934739672,79.999999999997399,64.210398065262893,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10340079156456738E-4,5.3971173743725416,0.21622680512377873,0.80262997581581230,0.34694469519536142E-17,0.0000000000000000,0.30413171980825382E-13,0.25947757968392499,0.80000000000000004,3650,0
301,1,365,PASS,0,OK,1,3,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,2.1887926514960649,0.47557768139915890,9.3497044921399262,20.515226441766341,13.124238526954461,0.0000000000000000,-0.49999999999999828,0.0000000000000000,0.49999999999999828,0.33333333333333237,0.16666666666666619,0.16666666666666619,1.7132149700969062,3.4687192166904346,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10433494346262506E-13,0.0000000000000000,0.47557768139915890,0,365
301,5,1825,PASS,0,OK,1,3,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.38372695774094612,0.0000000000000000,7.0506002948017521,22.243099715252278,13.073644093070666,0.0000000000000000,-2.5000000000000711,0.0000000000000000,2.5000000000000711,1.3590406119229379,0.83333333333335202,1.1409593880771181,0.38372695774094612,-12.652837431016579,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,0.0000000000000000,0,1825
301,10,3650,PASS,0,OK,1,3,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.0000000000000000,0.0000000000000000,4.7536448301619654,23.771410581413118,13.004303937022904,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.6621903583478674,1.6666666666667156,3.3378096416522793,0.0000000000000000,-11.697406897120493,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11785277614917433E-13,0.0000000000000000,0.0000000000000000,0,3650
302,1,365,PASS,0,OK,1,3,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,2.3362022319503306,0.62298726185342146,9.5122616657374692,20.353215983239409,13.124286577736623,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.7132149700969093,4.8413662310723140,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.0000000000000000,0.62298726185342146,0,0
302,5,1825,PASS,0,OK,1,3,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.85914635849522258,0.22910569559872582,7.7878744633776229,21.518489502116491,13.074774270710316,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.63004066289649674,-8.7507626537352508,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.0000000000000000,0.22910569559872582,0,0
302,10,3650,PASS,0,OK,1,3,0.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.24604415510519967,0.65611774694719835E-1,6.0650988657329217,22.506242104109745,13.008521430503249,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.18043238041047982,-11.967164489884563,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.10283007084721518E-13,0.0000000000000000,0.65611774694719835E-1,0,0
303,1,365,PASS,0,OK,1,3,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,2.4114734403018350,0.77785167016568946,9.7468511350472529,20.359312441646637,13.145372443362136,0.0000000000000000,0.49999999999999828,0.49999999999999828,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.6336217701361455,5.2107585459548780,0.0000000000000000,1.0000000000000000,0.21684043449710089E-18,0.0000000000000000,0.11637826119459405E-13,0.0000000000000000,0.77785167016568946,365,0
303,5,1825,PASS,0,OK,1,3,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.2557697482371852,0.84558265027366541,8.4780141753639917,21.622637153725943,13.144891041240081,0.0000000000000000,2.5000000000000711,2.5000000000000711,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.41018709796351982,-5.5696905528082183,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12211152228269739E-13,0.0000000000000000,0.77740203330031399,1825,0
303,10,3650,PASS,0,OK,1,3,0.50000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.88117390590764433,0.81438773437414391,7.1187900077517110,22.823719770015270,13.131049906924543,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.66786171533500416E-1,-6.7742045348035393,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12352532191561849E-13,0.0000000000000000,0.77740203330031399,3650,0
304,1,365,PASS,0,OK,1,3,3.5000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,2.8716193602387983,1.6147456977781027,11.243427176652313,20.397284949828826,13.276728118149306,0.0000000000000000,3.4999999999999765,3.4999999999999765,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.2568736624606955,7.3601600886890708,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.95461832883003694E-14,0.0000000000000000,0.80000000000000004,365,0
304,5,1825,PASS,0,OK,1,3,3.5000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.2271871804025136,3.1408021725681659,15.149701281975931,22.487193639336038,13.745627458561023,0.0000000000000000,17.500000000000441,17.500000000000441,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.86385007834347771E-1,3.4575439913769159,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.13504822260479443E-13,0.0000000000000000,0.80000000000000004,1825,0
304,10,3650,PASS,0,OK,1,3,3.5000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.7040155588522019,3.7009382645587836,18.661514832656795,25.938145251073870,14.220279144502955,0.0000000000000000,34.999999999999758,34.999999999999758,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.30772942934182979E-2,2.4540409811854857,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.14877855891715086E-13,0.0000000000000000,0.80000000000000004,3650,0
305,1,365,PASS,0,OK,1,3,8.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.1922085903507034,2.1201423954324889,12.325806099701804,20.422862570079062,13.368434170058460,2.4617381002355510,7.9999999999999725,5.5382618997644295,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0720661949182144,8.8022402683088252,0.60749520431719072E-1,0.69228273747055602,0.34694469519536142E-17,0.0000000000000000,0.14911682999496634E-13,0.60749520431719072E-1,0.80000000000000004,365,0
305,5,1825,PASS,0,OK,1,3,8.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,4.4508508441801817,4.3975672037021898,20.510482198001892,23.138736695124209,14.159147541143147,12.207515899168747,40.000000000001137,27.792484100831739,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.53283640477991945E-1,7.0560473227682792,0.18866373640012118,0.69481210252077374,0.34694469519536142E-17,0.0000000000000000,0.17326418078056349E-13,0.18866373640012118,0.80000000000000004,1825,0
305,10,3650,PASS,0,OK,1,3,8.0000000000000000,0.0000000000000000,730.00000000000000,0.10000000000000000E-2,6.7434596590468452,6.7422092294380711,33.642657343377351,28.926076638358854,15.216447973520919,14.002878805404309,79.999999999997399,65.997121194597568,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.12504296087740840E-2,10.171427789345856,0.15548857954474854,0.82496401493249638,0.34694469519536142E-17,0.0000000000000000,0.25986157670132570E-13,0.19799076285060391,0.80000000000000004,3650,0
306,1,365,PASS,0,OK,1,3,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,2.2565541724578351,0.60309037087021544,9.5898973853970588,20.511983406356002,13.144998420236865,0.0000000000000000,-0.49999999999999828,0.45479452054794534,0.45479452054794367,0.30319634703196324,0.15159817351598162,0.15159817351598162,1.6534638015876197,3.7331382236906840,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.10458647836664170E-13,0.14577259475218660E-1,0.60309037087021544,33,332
306,5,1825,PASS,0,OK,1,3,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.40864648875765813,0.0000000000000000,7.2472509090735029,22.282890164079831,13.094680796661859,0.0000000000000000,-2.5000000000000711,0.45479452054794534,2.4547945205480146,1.3994599141263449,0.81826484018266654,1.0553346064216547,0.40864648875765813,-12.806641700315755,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.11137792077509090E-13,0.14577259475218660E-1,0.0000000000000000,33,1792
306,10,3650,PASS,0,OK,1,3,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.0000000000000000,0.0000000000000000,4.9067938598714083,23.852651785544040,13.025605298077245,0.0000000000000000,-4.9999999999998375,0.45479452054794534,4.9547945205477957,1.7182423211635014,1.6515981735160301,3.2365521993845889,0.0000000000000000,-12.054518766898529,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.11137792077509090E-13,0.14577259475218660E-1,0.0000000000000000,33,3617
307,1,365,PASS,0,OK,1,3,0.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,2.3977910830555569,0.75021624101351081,9.7605776945132039,20.365285549418687,13.147092301887303,0.0000000000000000,0.0000000000000000,0.49999999999999989,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.6475748420420460,5.0162637133836085,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.14577259475218660E-1,0.75021624101351081,36,0
307,5,1825,PASS,0,OK,1,3,0.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.88179586906725116,0.27589458769271202,7.9911756473973545,21.574642081905310,13.097843320138992,0.0000000000000000,0.0000000000000000,0.49999999999999989,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.60590128137453914,-8.9420928509632382,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.14577259475218660E-1,0.27589458769271202,36,0
307,10,3650,PASS,0,OK,1,3,0.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.25253056994841944,0.79011276781577974E-1,6.2234272756731013,22.604754969098469,13.031825731455406,0.0000000000000000,0.0000000000000000,0.49999999999999989,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.17351929316684145,-12.251426895847040,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.14577259475218660E-1,0.79011276781577974E-1,36,0
308,1,365,PASS,0,OK,1,3,0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,2.4738507068700342,0.90168554815139645,9.9983688657371967,20.371390720801994,13.168311238931210,0.0000000000000000,0.49999999999999828,1.0000000000000160,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.5721651587186378,5.3894100624815522,0.0000000000000000,2.0000000000000391,0.34694469519536142E-17,0.0000000000000000,0.10129050376228577E-13,0.14577259475218660E-1,0.80000000000000004,365,0
308,5,1825,PASS,0,OK,1,3,0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,1.2815750554545011,0.88448515951804485,8.6900907823892481,21.680213769798595,13.168358497953768,0.0000000000000000,2.5000000000000711,3.0000000000000888,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.39708989593645627,-5.7386065074914416,0.0000000000000000,1.2000000000000015,0.34694469519536142E-17,0.0000000000000000,0.11797420679249271E-13,0.14577259475218660E-1,0.80000000000000004,1825,0
308,10,3650,PASS,0,OK,1,3,0.50000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,0.88988936464397872,0.82437307978758345,7.2839872118327760,22.925609650139567,13.154392552320937,0.0000000000000000,4.9999999999998375,5.4999999999996936,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.65516284856395268E-1,-7.0407008185535300,0.0000000000000000,1.0999999999999746,0.34694469519536142E-17,0.0000000000000000,0.12354266915037826E-13,0.14577259475218660E-1,0.80000000000000004,3650,0
309,1,365,PASS,0,OK,1,3,3.5000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,2.9390506070786913,1.7252512994055158,11.510195966328055,20.408494842778332,13.299975039331843,0.0000000000000000,3.4999999999999765,3.9999999999999760,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.2137993076731755,7.5748507302702244,0.0000000000000000,1.1428571428571437,0.34694469519536142E-17,0.0000000000000000,0.13943707299901575E-13,0.14577259475218660E-1,0.80000000000000004,365,0
309,5,1825,PASS,0,OK,1,3,3.5000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,3.2609231044031244,3.1758768870491467,15.368663149400426,22.547421499075863,13.765960174099236,0.0000000000000000,17.500000000000441,18.000000000000394,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.85046217353977660E-1,3.4054747840657171,0.0000000000000000,1.0285714285714251,0.34694469519536142E-17,0.0000000000000000,0.13943707299901575E-13,0.14577259475218660E-1,0.80000000000000004,1825,0
309,10,3650,PASS,0,OK,1,3,3.5000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,3.7227894944331865,3.7197354637333686,18.803521309622248,26.040103906444578,14.235802519417970,0.0000000000000000,34.999999999999758,35.499999999999893,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.30540306998179112E-2,2.4059107882921680,0.0000000000000000,1.0142857142857182,0.34694469519536142E-17,0.0000000000000000,0.13943707299901575E-13,0.14577259475218660E-1,0.80000000000000004,3650,0
310,1,365,PASS,0,OK,1,3,8.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,3.1922085903507034,2.1201423954324889,12.325806099701804,20.422862570079062,13.368434170058460,2.9617381002355447,7.9999999999999725,5.5382618997644295,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0720661949182144,8.8022402683088252,0.72197440207852140E-1,0.69228273747055602,0.34694469519536142E-17,0.0000000000000000,0.14911682999496634E-13,0.72197440207852140E-1,0.80000000000000004,365,0
310,5,1825,PASS,0,OK,1,3,8.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,4.4508508441801817,4.3975672037021898,20.510482198001892,23.138736695124209,14.159147541143147,12.707515899168799,40.000000000001137,27.792484100831739,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.53283640477991945E-1,7.0560473227682792,0.19488514857584760,0.69481210252077374,0.34694469519536142E-17,0.0000000000000000,0.21985885334530053E-13,0.19488514857584760,0.80000000000000004,1825,0
310,10,3650,PASS,0,OK,1,3,8.0000000000000000,0.50000000000000000,730.00000000000000,0.10000000000000000E-2,6.7434596590468452,6.7422092294380711,33.642657343377351,28.926076638358854,15.216447973520919,14.502878805404359,79.999999999997399,65.997121194597568,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.12504296087740840E-2,10.171427789345856,0.16015143715723937,0.82496401493249638,0.34694469519536142E-17,0.0000000000000000,0.29053148775659565E-13,0.20344961770325043,0.80000000000000004,3650,0
311,1,365,PASS,0,OK,1,3,-0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,2.9888599912293690,1.8216952123575025,11.802541577398326,20.448884905748731,13.327589191012356,0.0000000000000000,-0.49999999999999828,4.5849132197772855,0.84913219777275867E-1,0.56608813184850552E-1,0.28304406592425276E-1,0.28304406592425276E-1,1.1671647788718664,7.5280116633251666,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.13043385815869613E-13,0.12886597938144331,0.80000000000000004,303,62
311,5,1825,PASS,0,OK,1,3,-0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.67795445743346294,0.24872561935701412,9.0587859366990529,22.617088105702621,13.279677658722257,0.0000000000000000,-2.5000000000000711,4.5849132197772855,2.0849132197773317,1.3899421465182114,0.69497107325910568,0.69497107325910568,0.42922883807644885,-13.693476205034820,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.13043385815869613E-13,0.12886597938144331,0.24872561935701412,303,1522
311,10,3650,PASS,0,OK,1,3,-0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.0000000000000000,0.0000000000000000,6.3175945979868384,24.569752440651868,13.212893470259159,0.0000000000000000,-4.9999999999998375,4.5849132197772855,4.5849132197772331,2.0691571589282236,1.5283044065924694,2.5157560608491845,0.0000000000000000,-15.300435713844712,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.13043385815869613E-13,0.12886597938144331,0.0000000000000000,303,3347
312,1,365,PASS,0,OK,1,3,0.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.0914835314592279,1.9665366302859020,12.045735162431077,20.422168130364543,13.345432736002232,0.0000000000000000,0.0000000000000000,4.9999999999999938,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.1249469011733260,8.2142485188245260,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.12886597938144331,0.80000000000000004,330,0
312,5,1825,PASS,0,OK,1,3,0.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.1369036387675255,0.72320056956161349,9.8620787106820682,22.038629738084165,13.298476112827293,0.0000000000000000,0.0000000000000000,4.9999999999999938,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.41370306920591204,-10.088185068030889,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.12886597938144331,0.72320056956161349,330,0
312,10,3650,PASS,0,OK,1,3,0.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.32558887373569551,0.20711171193350977,7.6804630946741179,23.460297927869632,13.234503595930823,0.0000000000000000,0.0000000000000000,4.9999999999999938,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11847716180218573,-14.663695708710936,0.0000000000000000,0.0000000000000000,0.34694469519536142E-17,0.0000000000000000,0.15708354755838982E-13,0.12886597938144331,0.20711171193350977,330,0
313,1,365,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.1849147764379642,2.1091588901686160,12.305850682655171,20.422857346442537,13.366804133767650,0.0000000000000000,0.49999999999999828,5.4999999999999760,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0757558862693481,8.7588896325585566,0.0000000000000000,10.999999999999989,0.34694469519536142E-17,0.0000000000000000,0.15130691838338706E-13,0.12886597938144331,0.80000000000000004,365,0
313,5,1825,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,1.5555979854581177,1.2690529469848011,10.657844247101071,22.154167228414391,13.373601645691322,0.0000000000000000,2.5000000000000711,7.4999999999994005,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.28654503847331658,-6.8346317610260989,0.0000000000000000,2.9999999999996749,0.34694469519536142E-17,0.0000000000000000,0.15130691838338706E-13,0.12886597938144331,0.80000000000000004,1825,0
313,10,3650,PASS,0,OK,1,3,0.50000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,0.97680073889678320,0.92481312766968793,8.8209715101152195,23.813187275813718,13.359072180768434,0.0000000000000000,4.9999999999998375,9.9999999999986819,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.51987611227095276E-1,-9.4079340014956667,0.0000000000000000,1.9999999999998015,0.34694469519536142E-17,0.0000000000000000,0.15130691838338706E-13,0.12886597938144331,0.80000000000000004,3650,0
314,1,365,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.1922085903507034,2.1201423954324889,12.325806099701804,20.422862570079062,13.368434170058460,2.9617381002355350,3.4999999999999765,5.5382618997644295,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0720661949182144,8.8022402683088252,0.72197440207851918E-1,1.5823605427898477,0.34694469519536142E-17,0.0000000000000000,0.16118183177038503E-13,0.12886597938144331,0.80000000000000004,365,0
314,5,1825,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.6227336006899318,3.5501279469379345,17.601353855649030,22.974344219765609,13.953880904984823,0.0000000000000000,17.500000000000441,22.499999999999432,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.72605653751997234E-1,3.1081672180466455,0.0000000000000000,1.2857142857142210,0.34694469519536142E-17,0.0000000000000000,0.16118183177038503E-13,0.12886597938144331,0.80000000000000004,1825,0
314,10,3650,PASS,0,OK,1,3,3.5000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.9164310658644279,3.9136011996168523,20.266281836295587,26.902556414966767,14.380462301381021,0.0000000000000000,34.999999999999758,40.000000000000604,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.28298662475756409E-2,1.8998035146177656,0.0000000000000000,1.1428571428571681,0.34694469519536142E-17,0.0000000000000000,0.16118183177038503E-13,0.12886597938144331,0.80000000000000004,3650,0
315,1,365,PASS,0,OK,1,3,8.0000000000000000,5.0000000000000000,730.00000000000000,0.10000000000000000E-2,3.1922085903507034,2.1201423954324889,12.325806099701804,20.422862570079062,13.368434170058460,7.4617381002355314,7.9999999999999725,5.5382618997644295,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,1.0720661949182144,8.8022402683088252,0.16391225989126082,0.69228273747055602,0.34694469519536142E-17,0.0000000000000000,0.13065937221057311E-13,0.16391225989126082,0.80000000000000004,365,0
