scenario_id,status,fail_day,failure_reason,trait_case,state_case,background_mode,npp_rate,initial_storage,allometric_adjustment_days,max_allocation_fraction,initial_leaf,initial_root,initial_sapwood,initial_heartwood,initial_height,final_leaf,final_root,final_sapwood,final_heartwood,final_height,final_storage,cumulative_npp,cumulative_structural_allocation,cumulative_unmet_storage_deficit,cumulative_starvation_carbon_loss,cumulative_sapwood_to_heartwood,cumulative_unpaid_carbon_deficit,final_leaf_root_residual,final_pipe_residual,final_storage_fraction,structural_fraction_of_positive_npp,max_abs_structural_balance_error,max_abs_storage_balance_error,max_abs_whole_plant_balance_error,max_storage_fraction,min_living_pool,max_daily_allocation_observed,max_daily_demand_observed,days_with_allocation,days_with_unmet_storage_deficit
1167,PASS,0,OK,1,5,1,0.0000000000000000,5.0000000000000000,730.00000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.25354536346580575,0.25354536346580575,18.859727736840725,30.500641915154052,14.511673300926953,0.0000000000000000,0.0000000000000000,5.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-38.545443120209079,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.16007160874575987E-13,0.87719298245614030E-1,0.25354536346580575,0.27847595152936271E-1,0.27847595152936271E-1,197,0
1168,PASS,0,OK,1,5,1,0.50000000000000000,5.0000000000000000,730.00000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.97752720657469927,0.97752720657469927,19.708921176073581,30.731108485577867,14.574607860246871,0.0000000000000000,4.9999999999998375,9.9999999999986358,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-31.542568660504759,0.0000000000000000,1.9999999999997922,0.21684043449710089E-18,0.0000000000000000,0.14113276519678308E-13,0.87719298245614030E-1,0.97752720657469927,0.27847595152936271E-1,0.27847595152936271E-1,3650,0
1169,PASS,0,OK,1,5,1,3.5000000000000000,5.0000000000000000,730.00000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.5937110650574020,4.5937110650574020,27.473205670074261,32.641307311448664,15.095158536326410,0.0000000000000000,34.999999999999758,40.000000000001108,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-3.1155035413362029,0.0000000000000000,1.1428571428571823,0.34694469519536142E-17,0.0000000000000000,0.23073556953967511E-13,0.87719298245614030E-1,1.0000000000000000,0.27847595152936271E-1,0.27847595152936271E-1,3650,0
1170,PASS,0,OK,1,5,1,8.0000000000000000,5.0000000000000000,730.00000000000000,0.50000000000000001E-2,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,8.5522734005762970,8.5522734005762970,48.905284713917681,36.724060570360749,16.201914523433160,0.0000000000000000,79.999999999997399,84.999999999996547,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,6.0356645147842301,0.0000000000000000,1.0624999999999913,0.69388939039072284E-17,0.0000000000000000,0.32614536071839950E-13,0.10858551742668963,1.0000000000000000,0.34417535757128963E-1,0.34426931648578740E-1,3650,0
1171,PASS,0,OK,1,5,1,-0.50000000000000000,0.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.883842561625890,31.363638171152395,14.445638423797837,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-37.401113479482007,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11049321180234273E-13,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.31981430790039300,0,3650
1172,PASS,0,OK,1,5,1,0.0000000000000000,0.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.82014718368400130E-1,0.82014718368400130E-1,18.195296597198851,30.098469693849257,14.448409005814444,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.314342813521691,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11382062826970074E-13,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.31543082227121294,0,0
1173,PASS,0,OK,1,5,1,0.50000000000000000,0.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.98205352086822406,0.98205352086822406,18.268129191843599,30.117267855993166,14.453887621852759,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-28.659849185585795,0.0000000000000000,1.0000000000000000,0.21684043449710089E-18,0.0000000000000000,0.12431895790587788E-13,0.0000000000000000,0.98205352086822406,0.13698630136986301E-2,0.31543082227121294,3650,0
1174,PASS,0,OK,1,5,1,3.5000000000000000,0.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.4969875653101994,4.4969875653101994,25.131768093316619,31.292786198314001,14.905118713803624,0.0000000000000000,34.999999999999758,34.999999999999758,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.81195729842136188E-2,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.18146942282193379E-13,0.0000000000000000,1.0000000000000000,0.95890410958904115E-2,0.31543082227121294,3650,0
1175,PASS,0,OK,1,5,1,8.0000000000000000,0.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,7.7505311112895052,7.7505311112895052,46.737427975940321,36.828298872150519,16.123059286390326,0.0000000000000000,79.999999999997399,79.999999999996945,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.24496443260271406,0.0000000000000000,0.99999999999999434,0.34694469519536142E-17,0.0000000000000000,0.30203270440232188E-13,0.70706970584095358E-2,1.0000000000000000,0.24237517035396606E-1,0.31543082227121294,3650,0
1176,PASS,0,OK,1,5,1,-0.50000000000000000,0.50000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.889700393766471,31.366449729209471,14.446157521889774,0.0000000000000000,-4.9999999999998375,0.49726027397260275,4.9972602739724410,1.4030368552427070,1.6657534246575831,3.5942234187300426,0.0000000000000000,-37.412745346405821,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11866375937419349E-13,0.95238095238095247E-2,0.0000000000000000,0.31543082227121294,0.31543082227121294,2,3648
1177,PASS,0,OK,1,5,1,0.0000000000000000,0.50000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.10216288566408645,0.10216288566408645,18.200630343324935,30.101807632980183,14.448927843200380,0.0000000000000000,0.0000000000000000,0.50000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.082930384594931,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.13313135316384006E-13,0.95238095238095247E-2,0.10216288566408645,0.31543082227121294,0.31543082227121294,2,0
1178,PASS,0,OK,1,5,1,0.50000000000000000,0.50000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,1.0019267754612886,1.0019267754612886,18.275037476095111,30.121169402858900,14.454533395713979,0.0000000000000000,4.9999999999998375,5.4999999999996954,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-28.434857048054795,0.0000000000000000,1.0999999999999748,0.21684043449710089E-18,0.0000000000000000,0.12832616913538430E-13,0.95238095238095247E-2,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1179,PASS,0,OK,1,5,1,3.5000000000000000,0.50000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.5098450892782918,4.5098450892782918,25.215112900980277,31.330179785241889,14.911492115442879,0.0000000000000000,34.999999999999758,35.499999999999886,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.66137617598585052E-2,0.0000000000000000,1.0142857142857180,0.27755575615628914E-16,0.0000000000000000,0.20960663760227760E-13,0.95238095238095247E-2,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1180,PASS,0,OK,1,5,1,8.0000000000000000,0.50000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,7.7670464691901646,7.7670464691901646,46.860941278044166,36.908750274550115,16.130922148877019,0.0000000000000000,79.999999999997399,80.499999999996845,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.24334270049529039,0.0000000000000000,1.0062499999999932,0.27755575615628914E-16,0.0000000000000000,0.26832702726409252E-13,0.95238095238095247E-2,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1181,PASS,0,OK,1,5,1,-0.50000000000000000,5.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.961986105692301,31.402977554526370,14.452666626226982,0.0000000000000000,-4.9999999999998375,4.9698630136986326,4.9698630136984763,2.4074548210330131,1.6566210045662586,2.5624081926657625,0.0000000000000000,-37.555945170504003,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15723533586253780E-13,0.87719298245614030E-1,0.0000000000000000,0.31543082227121294,0.31543082227121294,22,3628
1182,PASS,0,OK,1,5,1,0.0000000000000000,5.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.28339918858225061,0.28339918858225061,18.267969053639913,30.143795075071136,14.455462575464022,0.0000000000000000,0.0000000000000000,5.0000000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-37.038940161738765,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.15278577014665728E-13,0.87719298245614030E-1,0.28339918858225061,0.31543082227121294,0.31543082227121294,22,0
1183,PASS,0,OK,1,5,1,0.50000000000000000,5.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,1.1800001114960303,1.1800001114960303,18.362458293612683,30.170989256374931,14.462722068445023,0.0000000000000000,4.9999999999998375,9.9999999999985718,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-26.468496023387175,0.0000000000000000,1.9999999999997793,0.43368086899420177E-18,0.0000000000000000,0.15639833178537899E-13,0.87719298245614030E-1,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1184,PASS,0,OK,1,5,1,3.5000000000000000,5.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.6368040442261345,4.6368040442261345,26.066163670460575,31.762852811387926,14.978591376855531,0.0000000000000000,34.999999999999758,40.000000000001137,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.45646520514722511E-1,0.0000000000000000,1.1428571428571832,0.69388939039072284E-17,0.0000000000000000,0.23508972546437690E-13,0.87719298245614030E-1,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1185,PASS,0,OK,1,5,1,8.0000000000000000,5.0000000000000000,30.000000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,7.9240775912343864,7.9240775912343864,48.043576569897283,37.714204913416232,16.206771888539873,0.0000000000000000,79.999999999997399,84.999999999995680,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.22769279208591797,0.0000000000000000,1.0624999999999805,0.34694469519536142E-17,0.0000000000000000,0.24980018054066022E-13,0.87719298245614030E-1,1.0000000000000000,0.31543082227121294,0.31543082227121294,3650,0
1186,PASS,0,OK,1,5,1,-0.50000000000000000,0.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.883842561625890,31.363638171152395,14.445638423797837,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-37.401113479482007,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11049321180234273E-13,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.40172590600862410E-1,0,3650
1187,PASS,0,OK,1,5,1,0.0000000000000000,0.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.82014718368400130E-1,0.82014718368400130E-1,18.195296597198851,30.098469693849257,14.448409005814444,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.314342813521691,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11382062826970074E-13,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.40172590600862410E-1,0,0
1188,PASS,0,OK,1,5,1,0.50000000000000000,0.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.87035404779674397,0.87035404779674397,18.744202337212272,30.242308641489114,14.489623925138316,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-30.951889648505940,0.0000000000000000,1.0000000000000000,0.43368086899420177E-18,0.0000000000000000,0.12167784141370319E-13,0.0000000000000000,0.87035404779674397,0.13698630136986301E-2,0.40172590600862410E-1,3650,0
1189,PASS,0,OK,1,5,1,3.5000000000000000,0.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.5315536377764385,4.5315536377764385,25.783977346900667,31.789217024274691,14.965315503803422,0.0000000000000000,34.999999999999758,34.999999999999758,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.75465940942980581,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.21826290774740187E-13,0.0000000000000000,1.0000000000000000,0.95890410958904115E-2,0.40172590600862410E-1,3650,0
1190,PASS,0,OK,1,5,1,8.0000000000000000,0.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,7.9281731563417255,7.9281731563417255,46.444919372081905,36.596073006298226,16.102759922823846,0.0000000000000000,79.999999999997399,79.999999999996035,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.8410165630243682,0.0000000000000000,0.99999999999998290,0.34694469519536142E-17,0.0000000000000000,0.38878622543592201E-13,0.40396498047418579E-1,1.0000000000000000,0.28965531158699931E-1,0.40172590600862410E-1,3650,0
1191,PASS,0,OK,1,5,1,-0.50000000000000000,0.50000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.927876147297802,31.385592467124408,14.449587711911004,0.0000000000000000,-4.9999999999998375,0.48219178082191788,4.9821917808217604,1.3714178325323816,1.6607305936073546,3.6107739482896823,0.0000000000000000,-37.488407801906007,0.0000000000000000,0.0000000000000000,0.69388939039072284E-17,0.0000000000000000,0.11763593571467723E-13,0.95238095238095247E-2,0.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,13,3637
1192,PASS,0,OK,1,5,1,0.0000000000000000,0.50000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.99754712398791440E-1,0.99754712398791440E-1,18.237243371471781,30.124672433582290,14.452484466491121,0.0000000000000000,0.0000000000000000,0.50000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.182975634621208,0.0000000000000000,0.0000000000000000,0.69388939039072284E-17,0.0000000000000000,0.11533309030031802E-13,0.95238095238095247E-2,0.99754712398791440E-1,0.40172590600862410E-1,0.40172590600862410E-1,13,0
1193,PASS,0,OK,1,5,1,0.50000000000000000,0.50000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.88703349874460935,0.88703349874460935,18.792480039552245,30.270845779674083,14.494165259737171,0.0000000000000000,4.9999999999998375,5.4999999999996945,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-30.845352719060422,0.0000000000000000,1.0999999999999746,0.69388939039072284E-17,0.0000000000000000,0.15305898909412363E-13,0.95238095238095247E-2,0.88703349874460935,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1194,PASS,0,OK,1,5,1,3.5000000000000000,0.50000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.5423039730264847,4.5423039730264847,25.882174057848896,31.839125701232859,14.973007162050470,0.0000000000000000,34.999999999999758,35.499999999999886,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-0.80719729018544228,0.0000000000000000,1.0142857142857180,0.69388939039072284E-17,0.0000000000000000,0.21612919787195040E-13,0.95238095238095247E-2,1.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1195,PASS,0,OK,1,5,1,8.0000000000000000,0.50000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,7.9421329537841556,7.9421329537841556,46.560771601349032,36.681087440897763,16.110542543298127,0.0000000000000000,79.999999999997399,80.499999999995865,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.8230060329896389,0.0000000000000000,1.0062499999999810,0.69388939039072284E-17,0.0000000000000000,0.29184987759833803E-13,0.39760809837966656E-1,1.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1196,PASS,0,OK,1,5,1,-0.50000000000000000,5.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,17.386713641751644,31.612091235866714,14.490351129786529,0.0000000000000000,-4.9999999999998375,4.8109589041095946,4.8109589041094809,2.2125093404422609,1.6036529680365763,2.5984495636674678,0.0000000000000000,-38.396228742336149,0.0000000000000000,0.0000000000000000,0.69388939039072284E-17,0.0000000000000000,0.13862175296530665E-13,0.87719298245614030E-1,0.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,138,3512
1197,PASS,0,OK,1,5,1,0.0000000000000000,5.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.26276148728518306,0.26276148728518306,18.680980697000621,30.395115846507583,14.494919720288408,0.0000000000000000,0.0000000000000000,5.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-38.088303556858001,0.0000000000000000,0.0000000000000000,0.69388939039072284E-17,0.0000000000000000,0.14593794922523884E-13,0.87719298245614030E-1,0.26276148728518306,0.40172590600862410E-1,0.40172590600862410E-1,145,0
1198,PASS,0,OK,1,5,1,0.50000000000000000,5.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,1.0396938130996176,1.0396938130996176,19.303201976836334,30.566648098321227,14.541507260044131,0.0000000000000000,4.9999999999998375,9.9999999999986144,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-30.002246251363211,0.0000000000000000,1.9999999999997879,0.69388939039072284E-17,0.0000000000000000,0.17684204794976566E-13,0.87719298245614030E-1,1.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1199,PASS,0,OK,1,5,1,3.5000000000000000,5.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.6464080391487901,4.6464080391487901,26.886018623622871,32.356783076761907,15.051123860987596,0.0000000000000000,34.999999999999758,40.000000000001137,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-1.4051203936834042,0.0000000000000000,1.1428571428571832,0.69388939039072284E-17,0.0000000000000000,0.21063879807048380E-13,0.87719298245614030E-1,1.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1200,PASS,0,OK,1,5,1,8.0000000000000000,5.0000000000000000,365.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,8.1671678352554444,8.1671678352554444,48.340770240308629,37.370404058867223,16.205009911380333,0.0000000000000000,79.999999999997399,84.999999999994074,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,2.5475936858134958,0.0000000000000000,1.0624999999999605,0.69388939039072284E-17,0.0000000000000000,0.33657104880902011E-13,0.87719298245614030E-1,1.0000000000000000,0.40172590600862410E-1,0.40172590600862410E-1,3650,0
1201,PASS,0,OK,1,5,1,-0.50000000000000000,0.0000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.883842561625890,31.363638171152395,14.445638423797837,0.0000000000000000,-4.9999999999998375,0.0000000000000000,4.9999999999998375,1.2218505294014264,1.6666666666667156,3.7781494705987204,0.0000000000000000,-37.401113479482007,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11049321180234273E-13,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.27847595152936271E-1,0,3650
1202,PASS,0,OK,1,5,1,0.0000000000000000,0.0000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.82014718368400130E-1,0.82014718368400130E-1,18.195296597198851,30.098469693849257,14.448409005814444,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.314342813521691,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.11382062826970074E-13,0.0000000000000000,0.82014718368400130E-1,0.0000000000000000,0.27847595152936271E-1,0,0
1203,PASS,0,OK,1,5,1,0.50000000000000000,0.0000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.81620675648241670,0.81620675648241670,18.977435887332643,30.304398761399323,14.507052588705754,0.0000000000000000,4.9999999999998375,4.9999999999998375,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-32.066396221810201,0.0000000000000000,1.0000000000000000,0.21684043449710089E-18,0.0000000000000000,0.13324627859412352E-13,0.0000000000000000,0.81620675648241670,0.13698630136986301E-2,0.27847595152936271E-1,3650,0
1204,PASS,0,OK,1,5,1,3.5000000000000000,0.0000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,4.4743050526555699,4.4743050526555699,26.333239771339301,32.044975231818356,15.006934060393878,0.0000000000000000,34.999999999999758,34.999999999999758,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-2.4599602982740834,0.0000000000000000,1.0000000000000000,0.17347234759768071E-17,0.0000000000000000,0.23671169191441521E-13,0.0000000000000000,1.0000000000000000,0.95890410958904115E-2,0.27847595152936271E-1,3650,0
1205,PASS,0,OK,1,5,1,8.0000000000000000,0.0000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,8.1448751861415065,8.1448751861415065,46.250398534154499,36.309322198676703,16.084051499080477,0.0000000000000000,79.999999999997399,79.999999999995481,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,5.7210927409744414,0.0000000000000000,0.99999999999997602,0.34694469519536142E-17,0.0000000000000000,0.32942398808799567E-13,0.59948955269869666E-1,1.0000000000000000,0.30889258726602753E-1,0.30898122110997281E-1,3650,0
1206,PASS,0,OK,1,5,1,-0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.0000000000000000,0.0000000000000000,16.946104717324381,31.394810361362701,14.451229076172735,0.0000000000000000,-4.9999999999998375,0.47534246575342481,4.9753424657532692,1.3563869248005818,1.6584474885845235,3.6189555409529888,0.0000000000000000,-37.524514219242896,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.12222861611732583E-13,0.95238095238095247E-2,0.0000000000000000,0.27847595152936271E-1,0.27847595152936271E-1,18,3632
1207,PASS,0,OK,1,5,1,0.0000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.98544290902057463E-1,0.98544290902057463E-1,18.255570352934221,30.136085753771116,14.454261548939369,0.0000000000000000,0.0000000000000000,0.50000000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-39.233109897424654,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.14239477652555621E-13,0.95238095238095247E-2,0.98544290902057463E-1,0.27847595152936271E-1,0.27847595152936271E-1,19,0
1208,PASS,0,OK,1,5,1,0.50000000000000000,0.50000000000000000,730.00000000000000,0.20000000000000000E-1,1.0000000000000000,1.0000000000000000,30.000000000000000,20.000000000000000,14.549096214676320,0.83173469475920614,0.83173469475920614,19.043738295084523,30.344242871315437,14.513296464016125,0.0000000000000000,4.9999999999998375,5.4999999999996945,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,-32.008240177626455,0.0000000000000000,1.0999999999999746,0.21684043449710089E-18,0.0000000000000000,0.12666083459844657E-13,0.95238095238095247E-2,0.83173469475920614,0.27847595152936271E-1,0.27847595152936271E-1,3650,0
